,offensive.language,tweet_hashed
5674,0,I I haven't watched a single episode of #LHHNY however I'm watching the reunion. This coon shit. I mean the levels of ratcheticity
5675,1,I I haven't watched a single episode of #LHHNY however I'm watching the reunion. This coon shit. I mean the levels of ratcheticity
5676,1,nigga u a cunt where yo fendi clutch
5677,1,nigga u a cunt where yo fendi clutch
5678,0,nigga u a cunt where yo fendi clutch
5679,1,Wagwuan bitches...!
5680,1,Wagwuan bitches...!
5681,1,Wagwuan bitches...!
5682,1,If someone is part of 'James X' then he's a white trash cultist.
5683,1,If someone is part of 'James X' then he's a white trash cultist.
5684,1,If someone is part of 'James X' then he's a white trash cultist.
5685,1,Alcohol....drunk hoe &#171;@###### i miss...&#187;
5686,1,Alcohol....drunk hoe &#171;@###### i miss...&#187;
5687,1,Alcohol....drunk hoe &#171;@###### i miss...&#187;
5688,1,RT @###### @###### doing nothing as an agenda. unbelievable that the Dems failed to use that against the teabaggers. @######
5689,0,RT @###### @###### doing nothing as an agenda. unbelievable that the Dems failed to use that against the teabaggers. @######
5690,0,RT @###### @###### doing nothing as an agenda. unbelievable that the Dems failed to use that against the teabaggers. @######
5691,0,"RT @###### ""Bae"" means ""Before Anyone Else,"" I've been here thinking it's a ghetto word for babe/baby."
5692,0,"RT @###### ""Bae"" means ""Before Anyone Else,"" I've been here thinking it's a ghetto word for babe/baby."
5693,0,"RT @###### ""Bae"" means ""Before Anyone Else,"" I've been here thinking it's a ghetto word for babe/baby."
5694,0,"Someone's mother called me a ""handsome, buff, yellow thang"" last night... my ego was temporarily elevated and @###### was dying lol"
5695,0,"Someone's mother called me a ""handsome, buff, yellow thang"" last night... my ego was temporarily elevated and @###### was dying lol"
5696,0,"Someone's mother called me a ""handsome, buff, yellow thang"" last night... my ego was temporarily elevated and @###### was dying lol"
5697,1,@###### do i have to repeat myself u white trash
5698,0,@###### do i have to repeat myself u white trash
5699,0,@###### do i have to repeat myself u white trash
5700,1,@###### y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u
5701,0,@###### y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u
5702,0,@###### y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u
5703,1,"RT @###### Just saw someone riding a bike while wearing camo, the bitch is asking to get hit!"
5704,0,"RT @###### Just saw someone riding a bike while wearing camo, the bitch is asking to get hit!"
5705,0,"RT @###### Just saw someone riding a bike while wearing camo, the bitch is asking to get hit!"
5706,0,@###### that's what happens when you date a colored
5707,0,@###### that's what happens when you date a colored
5708,0,@###### that's what happens when you date a colored
5709,1,"RT @###### @###### @###### this cunt is still talking!? Holy fuck, can you just get breast cancer already"
5710,1,"RT @###### @###### @###### this cunt is still talking!? Holy fuck, can you just get breast cancer already"
5711,1,"RT @###### @###### @###### this cunt is still talking!? Holy fuck, can you just get breast cancer already"
5712,1,"RT @###### Twitter has a bird as its logo, that's why when you join you're an egg. And your home button is a birdhouse. Why am I jus&#8230;"
5713,0,"RT @###### Twitter has a bird as its logo, that's why when you join you're an egg. And your home button is a birdhouse. Why am I jus&#8230;"
5714,0,"RT @###### Twitter has a bird as its logo, that's why when you join you're an egg. And your home button is a birdhouse. Why am I jus&#8230;"
5715,1,@###### interesting #hick
5716,0,@###### interesting #hick
5717,0,@###### interesting #hick
5718,0,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?
5719,0,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?
5720,0,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?
5721,0,@###### Hell na !! Hes a honky brah
5722,0,@###### Hell na !! Hes a honky brah
5723,0,@###### Hell na !! Hes a honky brah
5724,1,"Im rick james bitch, show me ya titties"
5725,1,"Im rick james bitch, show me ya titties"
5726,1,"Im rick james bitch, show me ya titties"
5727,0,The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.
5728,0,The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.
5729,0,The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.
5730,0,"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding"
5731,0,"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding"
5732,0,"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding"
5733,1,So many hoes whipped you would have thought we were still in slavery
5734,1,So many hoes whipped you would have thought we were still in slavery
5735,1,So many hoes whipped you would have thought we were still in slavery
5736,0,Chicks love these ugly hipster faggots. Prolly cause they look like the dad that was never in their life.
5737,1,Chicks love these ugly hipster faggots. Prolly cause they look like the dad that was never in their life.
5738,0,Chicks love these ugly hipster faggots. Prolly cause they look like the dad that was never in their life.
5739,1,You like them bitch niggas.
5740,1,You like them bitch niggas.
5741,1,You like them bitch niggas.
5742,0,"RT @###### ""Bae"" means ""before anything else"" I always thought it was a ghetto word for ""babe"""
5743,1,"RT @###### ""Bae"" means ""before anything else"" I always thought it was a ghetto word for ""babe"""
5744,0,"RT @###### ""Bae"" means ""before anything else"" I always thought it was a ghetto word for ""babe"""
5745,0,"What else come on on mondays im not finna watch that trash, ive destroyed enuf brain cells."
5746,0,"What else come on on mondays im not finna watch that trash, ive destroyed enuf brain cells."
5747,0,"What else come on on mondays im not finna watch that trash, ive destroyed enuf brain cells."
5748,0,im wearing a sweater and it's ike 80 degrees in my house
5749,0,im wearing a sweater and it's ike 80 degrees in my house
5750,0,im wearing a sweater and it's ike 80 degrees in my house
5751,0,Damn it be cold fo a colored man
5752,1,Damn it be cold fo a colored man
5753,0,Damn it be cold fo a colored man
5754,0,@###### shut up faggot
5755,1,@###### shut up faggot
5756,1,@###### shut up faggot
5757,1,@###### they trash though?
5758,0,@###### they trash though?
5759,0,@###### they trash though?
5760,1,"RT @###### 'You'd rather live with trash,, than make it work with a good woman' #DiaryOfAMadBlackWoman"
5761,0,"RT @###### 'You'd rather live with trash,, than make it work with a good woman' #DiaryOfAMadBlackWoman"
5762,1,"RT @###### 'You'd rather live with trash,, than make it work with a good woman' #DiaryOfAMadBlackWoman"
5763,1,What up fake ass hoe? I'm not gone fought you today. Gimme my nigga hand back
5764,1,What up fake ass hoe? I'm not gone fought you today. Gimme my nigga hand back
5765,1,What up fake ass hoe? I'm not gone fought you today. Gimme my nigga hand back
5766,0,"I'm a redneck, but without the homophobia and racism"
5767,1,"I'm a redneck, but without the homophobia and racism"
5768,1,"I'm a redneck, but without the homophobia and racism"
5769,1,Why you gotta be such a hoe smh I ain't captain save a hoe !!
5770,1,Why you gotta be such a hoe smh I ain't captain save a hoe !!
5771,1,Why you gotta be such a hoe smh I ain't captain save a hoe !!
5772,0,Hit a bitch with a car bomb.
5773,0,Hit a bitch with a car bomb.
5774,1,Hit a bitch with a car bomb.
5775,0,@###### answer my snapchat faggot #butthurt
5776,0,@###### answer my snapchat faggot #butthurt
5777,1,@###### answer my snapchat faggot #butthurt
5778,1,&#128514; &#8220;@###### Racist all month .. Fuck u honkey&#8221;
5779,1,&#128514; &#8220;@###### Racist all month .. Fuck u honkey&#8221;
5780,1,&#128514; &#8220;@###### Racist all month .. Fuck u honkey&#8221;
5781,1,Fruit 2 O? Who tf does WOHS think they are Trynna serv a nigguh dat lame shit
5782,0,Fruit 2 O? Who tf does WOHS think they are Trynna serv a nigguh dat lame shit
5783,1,Fruit 2 O? Who tf does WOHS think they are Trynna serv a nigguh dat lame shit
5784,0,RT @###### Today something is dope. Tomorrow that same thing is trash. Next month it is irrelevant. Next year it's classic.
5785,0,RT @###### Today something is dope. Tomorrow that same thing is trash. Next month it is irrelevant. Next year it's classic.
5786,0,RT @###### Today something is dope. Tomorrow that same thing is trash. Next month it is irrelevant. Next year it's classic.
5787,1,@###### @###### @###### nothing like waiting till the last game of the season to peddle it shit website #heeb
5788,1,@###### @###### @###### nothing like waiting till the last game of the season to peddle it shit website #heeb
5789,1,@###### @###### @###### nothing like waiting till the last game of the season to peddle it shit website #heeb
5790,1,&#8220;@###### Niggas over 6'2 with long ass monkey arms make the best cuddle buddies....so I heard&#8221; ahaha a female told me this once&#128514;&#128514;&#128514;
5791,0,&#8220;@###### Niggas over 6'2 with long ass monkey arms make the best cuddle buddies....so I heard&#8221; ahaha a female told me this once&#128514;&#128514;&#128514;
5792,0,&#8220;@###### Niggas over 6'2 with long ass monkey arms make the best cuddle buddies....so I heard&#8221; ahaha a female told me this once&#128514;&#128514;&#128514;
5793,0,RT @###### &#8220;@###### Moma said no pussy cats inside my dog house&#8221; that's what got bro nem locked inside the dog pound !!
5794,0,RT @###### &#8220;@###### Moma said no pussy cats inside my dog house&#8221; that's what got bro nem locked inside the dog pound !!
5795,0,RT @###### &#8220;@###### Moma said no pussy cats inside my dog house&#8221; that's what got bro nem locked inside the dog pound !!
5796,1,@###### @###### he's a faggot
5797,0,@###### @###### he's a faggot
5798,0,@###### @###### he's a faggot
5799,1,' You Deserve x August Alsina &#1043358;&#1043358; Im dedicating that to all my old side hoes &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1041210;&#1041210;&#1043359; .
5800,0,' You Deserve x August Alsina &#1043358;&#1043358; Im dedicating that to all my old side hoes &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1041210;&#1041210;&#1043359; .
5801,1,' You Deserve x August Alsina &#1043358;&#1043358; Im dedicating that to all my old side hoes &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1041210;&#1041210;&#1043359; .
5802,1,I need a Belgian waffle and a couple bad bitches
5803,1,I need a Belgian waffle and a couple bad bitches
5804,1,I need a Belgian waffle and a couple bad bitches
5805,1,"What a pussy so you can sub-tweet about me, then unfollow, but can't even reply and try to understand my point? Yeah and I'm the idiot."
5806,1,"What a pussy so you can sub-tweet about me, then unfollow, but can't even reply and try to understand my point? Yeah and I'm the idiot."
5807,1,"What a pussy so you can sub-tweet about me, then unfollow, but can't even reply and try to understand my point? Yeah and I'm the idiot."
5808,0,@###### yall defense too trash for that &#128514;&#128514;&#128514;
5809,0,@###### yall defense too trash for that &#128514;&#128514;&#128514;
5810,0,@###### yall defense too trash for that &#128514;&#128514;&#128514;
5811,1,Step Up All In was so horrible that bitch went straight to dvd &#128514;&#128514;&#128514;
5812,1,Step Up All In was so horrible that bitch went straight to dvd &#128514;&#128514;&#128514;
5813,0,Step Up All In was so horrible that bitch went straight to dvd &#128514;&#128514;&#128514;
5814,0,@###### sexy bitch
5815,0,@###### sexy bitch
5816,1,@###### sexy bitch
5817,0,"RT @###### That Peppers slant was a genius/crazy call. Genius if he catches it. Crazy if he drops it, then blow a TO, then get sack&#8230;"
5818,0,"RT @###### That Peppers slant was a genius/crazy call. Genius if he catches it. Crazy if he drops it, then blow a TO, then get sack&#8230;"
5819,0,"RT @###### That Peppers slant was a genius/crazy call. Genius if he catches it. Crazy if he drops it, then blow a TO, then get sack&#8230;"
5820,1,Then this bitch singing sounds like a horse being choked
5821,1,Then this bitch singing sounds like a horse being choked
5822,1,Then this bitch singing sounds like a horse being choked
5823,1,"You can call me a bitch, OK! But a the thief get out of here. Smdh"
5824,1,"You can call me a bitch, OK! But a the thief get out of here. Smdh"
5825,1,"You can call me a bitch, OK! But a the thief get out of here. Smdh"
5826,1,Summer hoes turn into winter wifeys
5827,1,Summer hoes turn into winter wifeys
5828,1,Summer hoes turn into winter wifeys
5829,0,@###### Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our
5830,1,@###### Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our
5831,0,@###### Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our
5832,1,@###### uh oh its 9/11 what you gonna preach and cry about today faggot.
5833,0,@###### uh oh its 9/11 what you gonna preach and cry about today faggot.
5834,1,@###### uh oh its 9/11 what you gonna preach and cry about today faggot.
5835,0,"I'm just saying, in your twitter pic you look like such a guido and i love it #pattyfuckingboges"
5836,0,"I'm just saying, in your twitter pic you look like such a guido and i love it #pattyfuckingboges"
5837,0,"I'm just saying, in your twitter pic you look like such a guido and i love it #pattyfuckingboges"
5838,0,Ummm...so the Happy Fairy apparently took a crap on my twitter and made it all...happy.
5839,0,Ummm...so the Happy Fairy apparently took a crap on my twitter and made it all...happy.
5840,1,Ummm...so the Happy Fairy apparently took a crap on my twitter and made it all...happy.
5841,1,"@###### quit bitching faggot, happy you cant see your faggot family cry baby little girl crying in the parking lot, you aint a man sissy"
5842,1,"@###### quit bitching faggot, happy you cant see your faggot family cry baby little girl crying in the parking lot, you aint a man sissy"
5843,1,"@###### quit bitching faggot, happy you cant see your faggot family cry baby little girl crying in the parking lot, you aint a man sissy"
5844,1,RT @###### &#8220;@###### Pau a hoe. How u gon play after the trade deadline&#8221; I dislike that guy. Yea he helped bring two chips but he soft A&#8230;
5845,0,RT @###### &#8220;@###### Pau a hoe. How u gon play after the trade deadline&#8221; I dislike that guy. Yea he helped bring two chips but he soft A&#8230;
5846,1,RT @###### &#8220;@###### Pau a hoe. How u gon play after the trade deadline&#8221; I dislike that guy. Yea he helped bring two chips but he soft A&#8230;
5847,0,@###### we could get matching burner phones and be ghetto fab for a few months
5848,0,@###### we could get matching burner phones and be ghetto fab for a few months
5849,1,@###### we could get matching burner phones and be ghetto fab for a few months
5850,0,#DTLA is trash because of non-Europeans are allowed to live there.
5851,1,#DTLA is trash because of non-Europeans are allowed to live there.
5852,0,#DTLA is trash because of non-Europeans are allowed to live there.
5853,0,Anyone who came to the US as an indentured servant is white trash.
5854,1,Anyone who came to the US as an indentured servant is white trash.
5855,0,Anyone who came to the US as an indentured servant is white trash.
5856,0,"@###### &amp; what we do with our foolish proud selves? Roll our eyes, pretend that we dont see, mock or laff at them, arrogant attitudes"
5857,0,"@###### &amp; what we do with our foolish proud selves? Roll our eyes, pretend that we dont see, mock or laff at them, arrogant attitudes"
5858,0,"@###### &amp; what we do with our foolish proud selves? Roll our eyes, pretend that we dont see, mock or laff at them, arrogant attitudes"
5859,0,@###### thank you again mick
5860,0,@###### thank you again mick
5861,0,@###### thank you again mick
5862,0,RT @###### Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC: @######
5863,0,RT @###### Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC: @######
5864,0,RT @###### Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC: @######
5865,0,&#8220;@###### @###### Sick of all the trash talk and cocky attitudes. #shutupandplay&#8221; Refs have to take control when needed
5866,0,&#8220;@###### @###### Sick of all the trash talk and cocky attitudes. #shutupandplay&#8221; Refs have to take control when needed
5867,1,&#8220;@###### @###### Sick of all the trash talk and cocky attitudes. #shutupandplay&#8221; Refs have to take control when needed
5868,1,"@###### You bitch. Come on you bitch. You scared coward, you not man enough to fuck with me. You can't last two minutes in my world bitch."
5869,1,"@###### You bitch. Come on you bitch. You scared coward, you not man enough to fuck with me. You can't last two minutes in my world bitch."
5870,0,"@###### You bitch. Come on you bitch. You scared coward, you not man enough to fuck with me. You can't last two minutes in my world bitch."
5871,0,Lmaooo RT @###### She a tranny if she can open a jar of pickles by herself
5872,1,Lmaooo RT @###### She a tranny if she can open a jar of pickles by herself
5873,0,Lmaooo RT @###### She a tranny if she can open a jar of pickles by herself
5874,0,@###### I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.
5875,0,@###### I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.
5876,0,@###### I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.
5877,1,stupid fucking metal bird
5878,1,stupid fucking metal bird
5879,1,stupid fucking metal bird
5880,1,@###### what did you search? Gay redneck episode 1 play?
5881,1,@###### what did you search? Gay redneck episode 1 play?
5882,1,@###### what did you search? Gay redneck episode 1 play?
5883,1,RT @###### You don't know maybe some bitches like a man in a tutu &#128514;&#128514;&#128054;
5884,1,RT @###### You don't know maybe some bitches like a man in a tutu &#128514;&#128514;&#128054;
5885,1,RT @###### You don't know maybe some bitches like a man in a tutu &#128514;&#128514;&#128054;
5886,0,Currently being hit with the jig. Word.
5887,0,Currently being hit with the jig. Word.
5888,0,Currently being hit with the jig. Word.
5889,0,@###### @###### you watching this trash?
5890,0,@###### @###### you watching this trash?
5891,0,@###### @###### you watching this trash?
5892,0,@###### #Sequester Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay!!!
5893,1,@###### #Sequester Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay!!!
5894,0,@###### #Sequester Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay!!!
5895,0,"RT @###### #Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo&#8230;"
5896,0,"RT @###### #Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo&#8230;"
5897,0,"RT @###### #Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo&#8230;"
5898,1,RT @###### Ur fucking white trash
5899,1,RT @###### Ur fucking white trash
5900,0,RT @###### Ur fucking white trash
5901,0,RT @###### You may be redneck if you put steak seasoning on popcorn @######
5902,1,RT @###### You may be redneck if you put steak seasoning on popcorn @######
5903,0,RT @###### You may be redneck if you put steak seasoning on popcorn @######
5904,0,@###### @###### not scanger
5905,0,@###### @###### not scanger
5906,0,@###### @###### not scanger
5907,0,@###### Stink should shut his hole &amp; just perform his tricks like a good trained monkey
5908,1,@###### Stink should shut his hole &amp; just perform his tricks like a good trained monkey
5909,1,@###### Stink should shut his hole &amp; just perform his tricks like a good trained monkey
5910,0,"NBA, handle your zebras."
5911,0,"NBA, handle your zebras."
5912,0,"NBA, handle your zebras."
5913,1,@###### @###### @###### But...country music listeners really are hicks and alcoholics &#128514;&#128514;
5914,0,@###### @###### @###### But...country music listeners really are hicks and alcoholics &#128514;&#128514;
5915,0,@###### @###### @###### But...country music listeners really are hicks and alcoholics &#128514;&#128514;
5916,1,"@###### Your mother looks like a tough-as-nails bird...I see where you got 1/2 of that from. Nice food, too!"
5917,0,"@###### Your mother looks like a tough-as-nails bird...I see where you got 1/2 of that from. Nice food, too!"
5918,1,"@###### Your mother looks like a tough-as-nails bird...I see where you got 1/2 of that from. Nice food, too!"
5919,0,fuk you u stupid twat fuk upd dik suker and wipe that cum off ur lip
5920,1,fuk you u stupid twat fuk upd dik suker and wipe that cum off ur lip
5921,1,fuk you u stupid twat fuk upd dik suker and wipe that cum off ur lip
5922,1,These people are fags.
5923,1,These people are fags.
5924,0,These people are fags.
5925,1,"Trainer lady is a bitch, shook my hand made me promise her I'ma study for a test tomorrow, and idk I don't like her she's trying to break me"
5926,1,"Trainer lady is a bitch, shook my hand made me promise her I'ma study for a test tomorrow, and idk I don't like her she's trying to break me"
5927,1,"Trainer lady is a bitch, shook my hand made me promise her I'ma study for a test tomorrow, and idk I don't like her she's trying to break me"
5928,0,RT @###### @###### trash cans are always demanding new music from the gawd Tyga
5929,0,RT @###### @###### trash cans are always demanding new music from the gawd Tyga
5930,0,RT @###### @###### trash cans are always demanding new music from the gawd Tyga
5931,1,@###### drive you nigger
5932,1,@###### drive you nigger
5933,1,@###### drive you nigger
5934,1,@###### that spear chucker? Hell no.
5935,0,@###### that spear chucker? Hell no.
5936,0,@###### that spear chucker? Hell no.
5937,0,"I wept when #ThurmanMunson died, and I weep 35 years later. #Captain #Yankees"
5938,0,"I wept when #ThurmanMunson died, and I weep 35 years later. #Captain #Yankees"
5939,0,"I wept when #ThurmanMunson died, and I weep 35 years later. #Captain #Yankees"
5940,0,"RT @###### I am woman, hear me bitch."
5941,0,"RT @###### I am woman, hear me bitch."
5942,0,"RT @###### I am woman, hear me bitch."
5943,0,"RT @###### ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;"
5944,0,"RT @###### ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;"
5945,0,"RT @###### ""Why y'all doing the ALS challenge if y'all not gonna donate?"" Cuz we don't $10k &amp; Tiger Blood to donate unlike Charlie &#8230;"
5946,0,@###### hey it's hillbilly jim and Greg the hammer valentine #pffttt
5947,0,@###### hey it's hillbilly jim and Greg the hammer valentine #pffttt
5948,0,@###### hey it's hillbilly jim and Greg the hammer valentine #pffttt
5949,0,@###### uh you're trash. &#128536;
5950,1,@###### uh you're trash. &#128536;
5951,1,@###### uh you're trash. &#128536;
5952,0,"RT @###### based on my Starbucks drink choices, I admit that I am in fact a basic bitch."
5953,0,"RT @###### based on my Starbucks drink choices, I admit that I am in fact a basic bitch."
5954,0,"RT @###### based on my Starbucks drink choices, I admit that I am in fact a basic bitch."
5955,0,"RT @###### Nights like this I wish, ride low in the Chevy hit the switch. In the city burning killa with a bitch"
5956,0,"RT @###### Nights like this I wish, ride low in the Chevy hit the switch. In the city burning killa with a bitch"
5957,0,"RT @###### Nights like this I wish, ride low in the Chevy hit the switch. In the city burning killa with a bitch"
5958,0,RT @###### If those Captcha pictures get any more fuzzy I'm going to need a bot to decipher them
5959,0,RT @###### If those Captcha pictures get any more fuzzy I'm going to need a bot to decipher them
5960,0,RT @###### If those Captcha pictures get any more fuzzy I'm going to need a bot to decipher them
5961,1,RT @###### @###### well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;
5962,1,RT @###### @###### well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;
5963,1,RT @###### @###### well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;
5964,0,&lt;-- nudes are trash
5965,0,&lt;-- nudes are trash
5966,1,&lt;-- nudes are trash
5967,0,@###### &#128514; I'm a wexican
5968,1,@###### &#128514; I'm a wexican
5969,0,@###### &#128514; I'm a wexican
5970,0,@###### Y'all gots betta machinery fo dat. Hanger be ghetto
5971,0,@###### Y'all gots betta machinery fo dat. Hanger be ghetto
5972,1,@###### Y'all gots betta machinery fo dat. Hanger be ghetto
5973,1,"@###### Whatever! Fuck all those assholes. They're niggers, they all look alike to me."
5974,0,"@###### Whatever! Fuck all those assholes. They're niggers, they all look alike to me."
5975,1,"@###### Whatever! Fuck all those assholes. They're niggers, they all look alike to me."
5976,0,"RT @###### Flavaaaaa in ya ear, that hoe live lol"
5977,0,"RT @###### Flavaaaaa in ya ear, that hoe live lol"
5978,0,"RT @###### Flavaaaaa in ya ear, that hoe live lol"
5979,0,"BASICALLY, #GOP, #ROMNEY, right wing reactionaries, drudgies, teabaggers, libertaritards, all hate our education system and teachers."
5980,0,"BASICALLY, #GOP, #ROMNEY, right wing reactionaries, drudgies, teabaggers, libertaritards, all hate our education system and teachers."
5981,0,"BASICALLY, #GOP, #ROMNEY, right wing reactionaries, drudgies, teabaggers, libertaritards, all hate our education system and teachers."
5982,1,@###### I don't bend that way queer. Thanks for the offer it's flattering.
5983,1,@###### I don't bend that way queer. Thanks for the offer it's flattering.
5984,1,@###### I don't bend that way queer. Thanks for the offer it's flattering.
5985,0,RT @###### BREAKING: Charlie Crist files emergency motion for a mulligan.
5986,0,RT @###### BREAKING: Charlie Crist files emergency motion for a mulligan.
5987,0,RT @###### BREAKING: Charlie Crist files emergency motion for a mulligan.
5988,0,Dafuq is floppy bird ?
5989,1,Dafuq is floppy bird ?
5990,1,Dafuq is floppy bird ?
5991,1,RT @###### killing these bitches go body for body &#128530;&#128524;&#127911;
5992,1,RT @###### killing these bitches go body for body &#128530;&#128524;&#127911;
5993,1,RT @###### killing these bitches go body for body &#128530;&#128524;&#127911;
5994,0,@###### that means you're balling if you're Jewish lol I don't love hoes lol
5995,0,@###### that means you're balling if you're Jewish lol I don't love hoes lol
5996,1,@###### that means you're balling if you're Jewish lol I don't love hoes lol
5997,0,&#8220;@###### Wtf is flappy bird&#8221; are you kidding me
5998,1,&#8220;@###### Wtf is flappy bird&#8221; are you kidding me
5999,0,&#8220;@###### Wtf is flappy bird&#8221; are you kidding me
6000,0,This being sick is for the birds.
6001,0,This being sick is for the birds.
6002,0,This being sick is for the birds.
6003,1,@###### I would but I got dat new monopoly wit da cards.ill hold it up n see if a hoe will let a nigga swipe on credit
6004,1,@###### I would but I got dat new monopoly wit da cards.ill hold it up n see if a hoe will let a nigga swipe on credit
6005,1,@###### I would but I got dat new monopoly wit da cards.ill hold it up n see if a hoe will let a nigga swipe on credit
6006,0,@###### @###### @###### I wants to call bouts my vitaligro but I ain't sho if you a doctor fo da colored folk
6007,0,@###### @###### @###### I wants to call bouts my vitaligro but I ain't sho if you a doctor fo da colored folk
6008,1,@###### @###### @###### I wants to call bouts my vitaligro but I ain't sho if you a doctor fo da colored folk
6009,0,At all my ritz crackers. Idk what to do with myself anymore.
6010,0,At all my ritz crackers. Idk what to do with myself anymore.
6011,0,At all my ritz crackers. Idk what to do with myself anymore.
6012,1,"RT @###### realest tweet i seen today RT @###### &#8230;. Dyke bitches are rehab for hoes.And once im healed,back to the dick I go"
6013,1,"RT @###### realest tweet i seen today RT @###### &#8230;. Dyke bitches are rehab for hoes.And once im healed,back to the dick I go"
6014,1,"RT @###### realest tweet i seen today RT @###### &#8230;. Dyke bitches are rehab for hoes.And once im healed,back to the dick I go"
6015,1,RT @###### Pink nipples are cute but some be looking nasty than a bitch! &#128567;
6016,1,RT @###### Pink nipples are cute but some be looking nasty than a bitch! &#128567;
6017,1,RT @###### Pink nipples are cute but some be looking nasty than a bitch! &#128567;
6018,1,Bitches be like im nt beefing over a niggah smh
6019,1,Bitches be like im nt beefing over a niggah smh
6020,1,Bitches be like im nt beefing over a niggah smh
6021,0,"@###### That's why I'm partially glad that I have to say ""Hi ho, Kermit the Frog here"" to slip into my Kermit voice well."
6022,0,"@###### That's why I'm partially glad that I have to say ""Hi ho, Kermit the Frog here"" to slip into my Kermit voice well."
6023,0,"@###### That's why I'm partially glad that I have to say ""Hi ho, Kermit the Frog here"" to slip into my Kermit voice well."
6024,0,@###### I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to
6025,0,@###### I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to
6026,0,@###### I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to
6027,1,RT @###### &#128591; Lord please don't let this bitch kill my vibe.
6028,1,RT @###### &#128591; Lord please don't let this bitch kill my vibe.
6029,1,RT @###### &#128591; Lord please don't let this bitch kill my vibe.
6030,1,if u don't buy the box of colored goldfish you r a racist tbh
6031,0,if u don't buy the box of colored goldfish you r a racist tbh
6032,0,if u don't buy the box of colored goldfish you r a racist tbh
6033,0,Guess I'll have to add Robin Williams right next to Charlie Chaplin.Now Adam Sandler remains my only favorite comedian left.
6034,0,Guess I'll have to add Robin Williams right next to Charlie Chaplin.Now Adam Sandler remains my only favorite comedian left.
6035,0,Guess I'll have to add Robin Williams right next to Charlie Chaplin.Now Adam Sandler remains my only favorite comedian left.
6036,1,Join my crew bitches
6037,1,Join my crew bitches
6038,1,Join my crew bitches
6039,0,"RT @###### I am a California State Assemblywoman, but remain a proud @###### #unionmember -- celebrating #LaborDay weekend ho&#8230;"
6040,0,"RT @###### I am a California State Assemblywoman, but remain a proud @###### #unionmember -- celebrating #LaborDay weekend ho&#8230;"
6041,0,"RT @###### I am a California State Assemblywoman, but remain a proud @###### #unionmember -- celebrating #LaborDay weekend ho&#8230;"
6042,1,RT @###### Like bitch. You already know the answer. It's all for bri #Duh
6043,1,RT @###### Like bitch. You already know the answer. It's all for bri #Duh
