,offensive.language,tweet_hashed
4998,0,@###### How day feel bout colored folk?
4999,1,@###### How day feel bout colored folk?
5000,0,@###### How day feel bout colored folk?
5001,1,Yo pussy ain't shit unless you had some jake from state farm in it
5002,1,Yo pussy ain't shit unless you had some jake from state farm in it
5003,1,Yo pussy ain't shit unless you had some jake from state farm in it
5004,1,Stop spoiling U fags
5005,1,Stop spoiling U fags
5006,1,Stop spoiling U fags
5007,0,"&#8220;@###### A lot of women who claim they are yellow are actually red, color blind mother fuckas&#8221; I'm yellow tho &#128129;&#127773;"
5008,0,"&#8220;@###### A lot of women who claim they are yellow are actually red, color blind mother fuckas&#8221; I'm yellow tho &#128129;&#127773;"
5009,0,"&#8220;@###### A lot of women who claim they are yellow are actually red, color blind mother fuckas&#8221; I'm yellow tho &#128129;&#127773;"
5010,1,My nicca Drake gear game is all bad lol
5011,0,My nicca Drake gear game is all bad lol
5012,1,My nicca Drake gear game is all bad lol
5013,1,Got damn the Lakers trash....
5014,1,Got damn the Lakers trash....
5015,0,Got damn the Lakers trash....
5016,0,"@###### well, I know you like it when children are murdered, kind of weird you would be such a little bitch about a twitter list"
5017,0,"@###### well, I know you like it when children are murdered, kind of weird you would be such a little bitch about a twitter list"
5018,0,"@###### well, I know you like it when children are murdered, kind of weird you would be such a little bitch about a twitter list"
5019,1,@###### @###### hoe don't make me put up screenshots of your texts to me hoe
5020,1,@###### @###### hoe don't make me put up screenshots of your texts to me hoe
5021,1,@###### @###### hoe don't make me put up screenshots of your texts to me hoe
5022,1,This nig johnel keep falling asleep.... That's usually me lol
5023,1,This nig johnel keep falling asleep.... That's usually me lol
5024,1,This nig johnel keep falling asleep.... That's usually me lol
5025,0,"RT @###### If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le&#8230;"
5026,0,"RT @###### If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le&#8230;"
5027,0,"RT @###### If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le&#8230;"
5028,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
5029,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
5030,0,"@###### On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on."
5031,1,@###### No I'm pimping out you and those guys at the park playing bitch volleyball. #HairyChestsDoee
5032,1,@###### No I'm pimping out you and those guys at the park playing bitch volleyball. #HairyChestsDoee
5033,1,@###### No I'm pimping out you and those guys at the park playing bitch volleyball. #HairyChestsDoee
5034,1,Debating feminism with a gay professor uninformed girls and low IQ rednecks is not my idea of a fun Wednesday night
5035,0,Debating feminism with a gay professor uninformed girls and low IQ rednecks is not my idea of a fun Wednesday night
5036,0,Debating feminism with a gay professor uninformed girls and low IQ rednecks is not my idea of a fun Wednesday night
5037,0,RT @###### *spits out animal cracker*This doesn't even taste like hippo.
5038,0,RT @###### *spits out animal cracker*This doesn't even taste like hippo.
5039,0,RT @###### *spits out animal cracker*This doesn't even taste like hippo.
5040,0,"That's not a duck face, that's the result of me walking into a pole once while I was tweeting that you're a retard."
5041,0,"That's not a duck face, that's the result of me walking into a pole once while I was tweeting that you're a retard."
5042,0,"That's not a duck face, that's the result of me walking into a pole once while I was tweeting that you're a retard."
5043,1,@###### you become retarded
5044,1,@###### you become retarded
5045,1,@###### you become retarded
5046,1,@###### will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?
5047,1,@###### will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?
5048,1,@###### will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?
5049,0,"""@###### @###### Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo"
5050,0,"""@###### @###### Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo"
5051,1,"""@###### @###### Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo"
5052,0,"Baby I'll whisper Vietnamese to you all soft like, ""ching... chong ting o long...."""
5053,0,"Baby I'll whisper Vietnamese to you all soft like, ""ching... chong ting o long...."""
5054,0,"Baby I'll whisper Vietnamese to you all soft like, ""ching... chong ting o long...."""
5055,0,Friend or foe nicca .. State ya biz
5056,0,Friend or foe nicca .. State ya biz
5057,1,Friend or foe nicca .. State ya biz
5058,1,There may be a fag hag switch a 'comin!
5059,1,There may be a fag hag switch a 'comin!
5060,1,There may be a fag hag switch a 'comin!
5061,0,@###### Johnny football is trash man. Trash. Lol.
5062,0,@###### Johnny football is trash man. Trash. Lol.
5063,1,@###### Johnny football is trash man. Trash. Lol.
5064,0,"RT @###### kim kardashian is making $200 million from in app purchases from her game. and you all call her dumb, bitch she's a damn gen&#8230;"
5065,0,"RT @###### kim kardashian is making $200 million from in app purchases from her game. and you all call her dumb, bitch she's a damn gen&#8230;"
5066,0,"RT @###### kim kardashian is making $200 million from in app purchases from her game. and you all call her dumb, bitch she's a damn gen&#8230;"
5067,0,"Im trying to take the word ""bitch"" outta my vocabulary , hardest shit ever"
5068,1,"Im trying to take the word ""bitch"" outta my vocabulary , hardest shit ever"
5069,1,"Im trying to take the word ""bitch"" outta my vocabulary , hardest shit ever"
5070,1,@###### @###### he wasn't training gook boy doe
5071,1,@###### @###### he wasn't training gook boy doe
5072,1,@###### @###### he wasn't training gook boy doe
5073,0,RT @###### Vin Scully once called me a camel jockey. #liesaboutvinscully
5074,1,RT @###### Vin Scully once called me a camel jockey. #liesaboutvinscully
5075,0,RT @###### Vin Scully once called me a camel jockey. #liesaboutvinscully
5076,1,&#8220;@###### Dudes shaving without it being for an athletic purpose is gay af&#8221; you're retarded.
5077,1,&#8220;@###### Dudes shaving without it being for an athletic purpose is gay af&#8221; you're retarded.
5078,1,&#8220;@###### Dudes shaving without it being for an athletic purpose is gay af&#8221; you're retarded.
5079,0,@###### @###### ..............&#128530;
5080,0,@###### @###### ..............&#128530;
5081,0,@###### @###### ..............&#128530;
5082,1,This nigga jerry room smell like bad pussy!&#128530;
5083,1,This nigga jerry room smell like bad pussy!&#128530;
5084,1,This nigga jerry room smell like bad pussy!&#128530;
5085,0,That was a bitch move I pulled...probably the most heartless thing I did
5086,1,That was a bitch move I pulled...probably the most heartless thing I did
5087,1,That was a bitch move I pulled...probably the most heartless thing I did
5088,1,NEWS FLASH: Obama won the election and increase their numbers in congress. Stop with the bullshit already and compromise bitches!
5089,1,NEWS FLASH: Obama won the election and increase their numbers in congress. Stop with the bullshit already and compromise bitches!
5090,1,NEWS FLASH: Obama won the election and increase their numbers in congress. Stop with the bullshit already and compromise bitches!
5091,0,i reblogged them to mock her god bless
5092,0,i reblogged them to mock her god bless
5093,1,i reblogged them to mock her god bless
5094,0,"RT @###### Being so wrapped up in love that you stop doing well for YOU is what middle schoolers do, dumb bitch. I want just want mo&#8230;"
5095,0,"RT @###### Being so wrapped up in love that you stop doing well for YOU is what middle schoolers do, dumb bitch. I want just want mo&#8230;"
5096,0,"RT @###### Being so wrapped up in love that you stop doing well for YOU is what middle schoolers do, dumb bitch. I want just want mo&#8230;"
5097,1,"Fucking faggots @###### aren't from or live in DC, Maryland or VA"
5098,1,"Fucking faggots @###### aren't from or live in DC, Maryland or VA"
5099,1,"Fucking faggots @###### aren't from or live in DC, Maryland or VA"
5100,1,"I would like to apologize to anyone I have called fat, stupid, gay, nigger, jew or retarded. I am truly sorry.... 
JK 

Just trolling

Fags"
5101,0,"I would like to apologize to anyone I have called fat, stupid, gay, nigger, jew or retarded. I am truly sorry.... 
JK 

Just trolling

Fags"
5102,0,"I would like to apologize to anyone I have called fat, stupid, gay, nigger, jew or retarded. I am truly sorry.... 
JK 

Just trolling

Fags"
5103,0,@###### Are you sure you ain't colored?
5104,1,@###### Are you sure you ain't colored?
5105,0,@###### Are you sure you ain't colored?
5106,1,making sweet love to my hand cause i cant buy a hoe tonight
5107,1,making sweet love to my hand cause i cant buy a hoe tonight
5108,1,making sweet love to my hand cause i cant buy a hoe tonight
5109,1,RT @###### Niggas love cuffing hoes then acting surprised when they turn out to be hoes.
5110,1,RT @###### Niggas love cuffing hoes then acting surprised when they turn out to be hoes.
5111,1,RT @###### Niggas love cuffing hoes then acting surprised when they turn out to be hoes.
5112,0,"RT @###### Since 1914, Derek Jeter&#8217;s 91 multi-hit games vs @###### are 4th most among @###### behind Gehrig&#8217;s 121, Ruth&#8217;s 99 an&#8230;"
5113,0,"RT @###### Since 1914, Derek Jeter&#8217;s 91 multi-hit games vs @###### are 4th most among @###### behind Gehrig&#8217;s 121, Ruth&#8217;s 99 an&#8230;"
5114,0,"RT @###### Since 1914, Derek Jeter&#8217;s 91 multi-hit games vs @###### are 4th most among @###### behind Gehrig&#8217;s 121, Ruth&#8217;s 99 an&#8230;"
5115,1,If you jump someone you're a bitch
5116,1,If you jump someone you're a bitch
5117,1,If you jump someone you're a bitch
5118,1,@###### lol da nicca was str8 n Friday wit out it but dude str8 Uncle Tom nicca now
5119,1,@###### lol da nicca was str8 n Friday wit out it but dude str8 Uncle Tom nicca now
5120,1,@###### lol da nicca was str8 n Friday wit out it but dude str8 Uncle Tom nicca now
5121,0,&#8220;@###### Adam Jones homers Yankees now lead 5-3.&#8221;Guy is a monsta
5122,0,&#8220;@###### Adam Jones homers Yankees now lead 5-3.&#8221;Guy is a monsta
5123,0,&#8220;@###### Adam Jones homers Yankees now lead 5-3.&#8221;Guy is a monsta
5124,1,@###### yeah...bitch!
5125,1,@###### yeah...bitch!
5126,1,@###### yeah...bitch!
5127,1,@###### bitch what time
5128,1,@###### bitch what time
5129,1,@###### bitch what time
5130,0,RT @###### &#8220;@###### That 'Ouija' movie look like trash&#8221; its really good.
5131,0,RT @###### &#8220;@###### That 'Ouija' movie look like trash&#8221; its really good.
5132,0,RT @###### &#8220;@###### That 'Ouija' movie look like trash&#8221; its really good.
5133,1,How long after the redskins change their nsme will all memorabilia w/redskind name be deemef racist and therefore illegal? Any thoughts?
5134,1,How long after the redskins change their nsme will all memorabilia w/redskind name be deemef racist and therefore illegal? Any thoughts?
5135,0,How long after the redskins change their nsme will all memorabilia w/redskind name be deemef racist and therefore illegal? Any thoughts?
5136,0,Whoever made these brownies and cookies belongs in heaven
5137,0,Whoever made these brownies and cookies belongs in heaven
5138,0,Whoever made these brownies and cookies belongs in heaven
5139,1,"""@###### Nothin in life is free.. Some of you bitches need to write that on ya panties""&#128557;&#128514;"
5140,1,"""@###### Nothin in life is free.. Some of you bitches need to write that on ya panties""&#128557;&#128514;"
5141,1,"""@###### Nothin in life is free.. Some of you bitches need to write that on ya panties""&#128557;&#128514;"
5142,1,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself."
5143,1,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself."
5144,0,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself."
5145,1,You have my word we will RT @###### @###### beat those fucking faggots pls
5146,1,You have my word we will RT @###### @###### beat those fucking faggots pls
5147,1,You have my word we will RT @###### @###### beat those fucking faggots pls
5148,0,"RT @###### Cry, liberal bitches. Cry like you did when daddy left. MT @###### Republicans are abt to take control of state legisl&#8230;"
5149,0,"RT @###### Cry, liberal bitches. Cry like you did when daddy left. MT @###### Republicans are abt to take control of state legisl&#8230;"
5150,0,"RT @###### Cry, liberal bitches. Cry like you did when daddy left. MT @###### Republicans are abt to take control of state legisl&#8230;"
5151,1,#ReasonsWeCantBeTogether if u was talkin to my nig or smashed da homies
5152,1,#ReasonsWeCantBeTogether if u was talkin to my nig or smashed da homies
5153,1,#ReasonsWeCantBeTogether if u was talkin to my nig or smashed da homies
5154,1,Sorry about the spam but I dare you to search nigger on Twitter and not laugh. Impossible.
5155,0,Sorry about the spam but I dare you to search nigger on Twitter and not laugh. Impossible.
5156,0,Sorry about the spam but I dare you to search nigger on Twitter and not laugh. Impossible.
5157,0,"brb, skipping out of a b-ball game with Obama to whoop @###### hoe ass."
5158,0,"brb, skipping out of a b-ball game with Obama to whoop @###### hoe ass."
5159,0,"brb, skipping out of a b-ball game with Obama to whoop @###### hoe ass."
5160,0,Sources say that Charlie Crist is on the phone with Rick Scott as I type this to concede.
5161,0,Sources say that Charlie Crist is on the phone with Rick Scott as I type this to concede.
5162,0,Sources say that Charlie Crist is on the phone with Rick Scott as I type this to concede.
5163,1,Some of these hoes need to hop off those high horses they seem to be riding 24/7 &#128529;&#128075;&#128293;
5164,0,Some of these hoes need to hop off those high horses they seem to be riding 24/7 &#128529;&#128075;&#128293;
5165,1,Some of these hoes need to hop off those high horses they seem to be riding 24/7 &#128529;&#128075;&#128293;
5166,0,Leave a nicca traumatized
5167,1,Leave a nicca traumatized
5168,1,Leave a nicca traumatized
5169,0,"&#8220;@###### No need to thank me, killing niggers is it's own reward.&#8221; 
Dis my pal from our graduation when we was 26"
5170,0,"&#8220;@###### No need to thank me, killing niggers is it's own reward.&#8221; 
Dis my pal from our graduation when we was 26"
5171,0,"&#8220;@###### No need to thank me, killing niggers is it's own reward.&#8221; 
Dis my pal from our graduation when we was 26"
5172,0,@###### Well he canonically plays the troll equivalent of Pokemon... *throws the new Fairy type at him*
5173,0,@###### Well he canonically plays the troll equivalent of Pokemon... *throws the new Fairy type at him*
5174,0,@###### Well he canonically plays the troll equivalent of Pokemon... *throws the new Fairy type at him*
5175,1,@###### Will NEVER happen faggot. Got complemented on it today at golf by @###### several times. ;)
5176,1,@###### Will NEVER happen faggot. Got complemented on it today at golf by @###### several times. ;)
5177,1,@###### Will NEVER happen faggot. Got complemented on it today at golf by @###### several times. ;)
5178,1,@###### nigger!!
5179,1,@###### nigger!!
5180,1,@###### nigger!!
5181,0,@###### I wonder if I have my very own NSA spook following me by now?
5182,0,@###### I wonder if I have my very own NSA spook following me by now?
5183,0,@###### I wonder if I have my very own NSA spook following me by now?
5184,1,@###### I'm the type to put that bitch in a river so you can gtf out my locations lol
5185,0,@###### I'm the type to put that bitch in a river so you can gtf out my locations lol
5186,1,@###### I'm the type to put that bitch in a river so you can gtf out my locations lol
5187,0,@###### id chink you if you left me with blue balls
5188,1,@###### id chink you if you left me with blue balls
5189,1,@###### id chink you if you left me with blue balls
5190,0,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?"
5191,1,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?"
5192,0,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?"
5193,0,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.
5194,0,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.
5195,0,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.
5196,1,Hokis pokis bitch!
5197,1,Hokis pokis bitch!
5198,1,Hokis pokis bitch!
5199,1,RT @###### niggas ain't shit but hoes with dicks
5200,1,RT @###### niggas ain't shit but hoes with dicks
5201,1,RT @###### niggas ain't shit but hoes with dicks
5202,1,I know OG niggaz and bitches
5203,1,I know OG niggaz and bitches
5204,1,I know OG niggaz and bitches
5205,1,Pie crust is trash. It be all flaky and dry and shit.
5206,0,Pie crust is trash. It be all flaky and dry and shit.
5207,0,Pie crust is trash. It be all flaky and dry and shit.
5208,1,@###### stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot
5209,1,@###### stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot
5210,1,@###### stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot
5211,1,RT @###### Jenny was a hoe til she got AIDS until she was ready to settle down with Forrest Gump who tried saving her SO many tim&#8230;
5212,1,RT @###### Jenny was a hoe til she got AIDS until she was ready to settle down with Forrest Gump who tried saving her SO many tim&#8230;
5213,1,RT @###### Jenny was a hoe til she got AIDS until she was ready to settle down with Forrest Gump who tried saving her SO many tim&#8230;
5214,1,"RT @###### some of y'all hoes can spend $300 on bundles, have a mk purse with a matching wallet, have your nails done but don't ev&#8230;"
5215,0,"RT @###### some of y'all hoes can spend $300 on bundles, have a mk purse with a matching wallet, have your nails done but don't ev&#8230;"
5216,1,"RT @###### some of y'all hoes can spend $300 on bundles, have a mk purse with a matching wallet, have your nails done but don't ev&#8230;"
5217,0,Just got done taking some photos with brownie #flowcity
5218,0,Just got done taking some photos with brownie #flowcity
5219,1,Just got done taking some photos with brownie #flowcity
5220,0,"RT @###### Mary had a juicy clam,Was always good to go
Little touch of boated man
And she began to flow

#HallmarkNostraCollecti&#8230;"
5221,0,"RT @###### Mary had a juicy clam,Was always good to go
Little touch of boated man
And she began to flow

#HallmarkNostraCollecti&#8230;"
5222,0,"RT @###### Mary had a juicy clam,Was always good to go
Little touch of boated man
And she began to flow

#HallmarkNostraCollecti&#8230;"
5223,1,Every time my mom calls me it's to bitch at me about something lol
5224,1,Every time my mom calls me it's to bitch at me about something lol
5225,0,Every time my mom calls me it's to bitch at me about something lol
5226,0,RT @###### @###### is lupe fiascos retarded illegitimate son
5227,1,RT @###### @###### is lupe fiascos retarded illegitimate son
5228,1,RT @###### @###### is lupe fiascos retarded illegitimate son
5229,1,Young bitches talk about their new man ALLLL DAY....as if anyone is really intrested in that shit lol
5230,1,Young bitches talk about their new man ALLLL DAY....as if anyone is really intrested in that shit lol
5231,1,Young bitches talk about their new man ALLLL DAY....as if anyone is really intrested in that shit lol
5232,0,"RT @###### A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU

#poetry #writing"
5233,0,"RT @###### A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU

#poetry #writing"
5234,0,"RT @###### A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU

#poetry #writing"
5235,1,That bitch said her pussy pops severely thoe &#128514;&#128514;&#128514;&#128514;
5236,1,That bitch said her pussy pops severely thoe &#128514;&#128514;&#128514;&#128514;
5237,1,That bitch said her pussy pops severely thoe &#128514;&#128514;&#128514;&#128514;
5238,1,These niggas cars be $800 and they have the nerve to put some 2500 rims and some speakers in the bitch
5239,1,These niggas cars be $800 and they have the nerve to put some 2500 rims and some speakers in the bitch
5240,1,These niggas cars be $800 and they have the nerve to put some 2500 rims and some speakers in the bitch
5241,1,@###### @###### humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.
5242,0,@###### @###### humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.
5243,0,@###### @###### humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.
5244,1,If this bitch hangs up on me one more time....
5245,1,If this bitch hangs up on me one more time....
5246,1,If this bitch hangs up on me one more time....
5247,0,"Lol, so since I'm from the south I automatically sound like a fucking redneck. Hahahaha how about fuck you, stupid ass."
5248,0,"Lol, so since I'm from the south I automatically sound like a fucking redneck. Hahahaha how about fuck you, stupid ass."
5249,0,"Lol, so since I'm from the south I automatically sound like a fucking redneck. Hahahaha how about fuck you, stupid ass."
5250,0,"If the crust ain&#8217;t graham cracker, keep that pie"
5251,0,"If the crust ain&#8217;t graham cracker, keep that pie"
5252,0,"If the crust ain&#8217;t graham cracker, keep that pie"
5253,0,I hate when females try to sound like bird heads
5254,1,I hate when females try to sound like bird heads
5255,0,I hate when females try to sound like bird heads
5258,0,Whoops bought snuggly hideous fuzzy boots because it's cold as balls all of a sudden
5259,1,Whoops bought snuggly hideous fuzzy boots because it's cold as balls all of a sudden
5260,1,Whoops bought snuggly hideous fuzzy boots because it's cold as balls all of a sudden
5261,0,Why McDonald's breakfast good but the lunch trash
5262,0,Why McDonald's breakfast good but the lunch trash
5263,0,Why McDonald's breakfast good but the lunch trash
5264,1,RT @###### #JerrySpringer on #RAW ...... The white trash side of me is applauding @######
5265,0,RT @###### #JerrySpringer on #RAW ...... The white trash side of me is applauding @######
5266,0,RT @###### #JerrySpringer on #RAW ...... The white trash side of me is applauding @######
5267,0,like. animal crackers are legit the best snack
5268,0,like. animal crackers are legit the best snack
5269,0,like. animal crackers are legit the best snack
5270,1,"Can&#8217;t wait to humble these niggas in the playoffs again. Until then, good job hoes"
5271,0,"Can&#8217;t wait to humble these niggas in the playoffs again. Until then, good job hoes"
5272,1,"Can&#8217;t wait to humble these niggas in the playoffs again. Until then, good job hoes"
5273,1,Same niccas tryna be around me .. The same niccas that used to down me!
5274,1,Same niccas tryna be around me .. The same niccas that used to down me!
5275,1,Same niccas tryna be around me .. The same niccas that used to down me!
5276,0,RT @###### if you're gonna trash talk my piercings don't say it in front of my best friends &#128514;&#128514;&#128514;&#128514;
5277,0,RT @###### if you're gonna trash talk my piercings don't say it in front of my best friends &#128514;&#128514;&#128514;&#128514;
5278,0,RT @###### if you're gonna trash talk my piercings don't say it in front of my best friends &#128514;&#128514;&#128514;&#128514;
5279,1,"This Amish bitch was rockin Gucci and her man was smokin a e-cig. Smh fake ass ""Amish"" ass bish!"
5280,1,"This Amish bitch was rockin Gucci and her man was smokin a e-cig. Smh fake ass ""Amish"" ass bish!"
5281,1,"This Amish bitch was rockin Gucci and her man was smokin a e-cig. Smh fake ass ""Amish"" ass bish!"
5282,1,@###### crusty hoe
5283,1,@###### crusty hoe
5284,1,@###### crusty hoe
5285,1,Late night phone convos with my hoomie that nigga a gook
5286,1,Late night phone convos with my hoomie that nigga a gook
5287,1,Late night phone convos with my hoomie that nigga a gook
5288,0,I'm definitely watching that mook/ lux battle today damn it!!!
5289,1,I'm definitely watching that mook/ lux battle today damn it!!!
5290,0,I'm definitely watching that mook/ lux battle today damn it!!!
5291,1,@###### &#128680;&#128680;&#128680;&#128680;bad bitch w dreads alert
5292,1,@###### &#128680;&#128680;&#128680;&#128680;bad bitch w dreads alert
5293,1,@###### &#128680;&#128680;&#128680;&#128680;bad bitch w dreads alert
5294,0,Why do visiting teams WHINE about right field as if it is longer for their batters. #Yankees #YankeeStadium
5295,0,Why do visiting teams WHINE about right field as if it is longer for their batters. #Yankees #YankeeStadium
5296,0,Why do visiting teams WHINE about right field as if it is longer for their batters. #Yankees #YankeeStadium
5297,1,They got some trashy ass hoes out here
5298,1,They got some trashy ass hoes out here
5299,1,They got some trashy ass hoes out here
5300,1,ya'll niggers have a good thanksgiving
5301,1,ya'll niggers have a good thanksgiving
5302,1,ya'll niggers have a good thanksgiving
5303,1,RT @###### I say nigger with love
5304,1,RT @###### I say nigger with love
5305,1,RT @###### I say nigger with love
5306,1,"He needs too! We win titles when he smacks hoes! RT @###### Big Ben gone smack ""another"" hoe after this lost &#128514;&#128514;&#128514; sorry @######"
5307,1,"He needs too! We win titles when he smacks hoes! RT @###### Big Ben gone smack ""another"" hoe after this lost &#128514;&#128514;&#128514; sorry @######"
5308,1,"He needs too! We win titles when he smacks hoes! RT @###### Big Ben gone smack ""another"" hoe after this lost &#128514;&#128514;&#128514; sorry @######"
5309,1,"Hey. @###### Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?"
5310,1,"Hey. @###### Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?"
5311,1,"Hey. @###### Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?"
5312,0,RT @###### &#8220;@###### Tornado sirens.... Atleast I'll be dying with you guys @###### @###### @###### &#128557;&#8221; and this ho&#8230;
5313,1,RT @###### &#8220;@###### Tornado sirens.... Atleast I'll be dying with you guys @###### @###### @###### &#128557;&#8221; and this ho&#8230;
5314,1,RT @###### &#8220;@###### Tornado sirens.... Atleast I'll be dying with you guys @###### @###### @###### &#128557;&#8221; and this ho&#8230;
5315,0,I just want some Oreos &amp; milk honestly. Just stop by the store &amp; pick up some on your way back lol
5316,0,I just want some Oreos &amp; milk honestly. Just stop by the store &amp; pick up some on your way back lol
5317,0,I just want some Oreos &amp; milk honestly. Just stop by the store &amp; pick up some on your way back lol
5318,1,@###### you a fag b
5319,1,@###### you a fag b
5320,1,@###### you a fag b
5321,1,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?"""
5322,1,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?"""
5323,1,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?"""
5324,1,RT @###### @###### it means you're a faggot lol
5325,1,RT @###### @###### it means you're a faggot lol
5326,1,RT @###### @###### it means you're a faggot lol
5327,0,"RT @###### Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;"
5328,1,"RT @###### Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;"
5329,0,"RT @###### Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;"
5330,0,"@###### most of these people are followers of followers of truth, but they themselves are still niggers... their outlook, mind &amp; all."
5331,0,"@###### most of these people are followers of followers of truth, but they themselves are still niggers... their outlook, mind &amp; all."
5332,0,"@###### most of these people are followers of followers of truth, but they themselves are still niggers... their outlook, mind &amp; all."
5333,1,@###### @###### &#128514;bitch you always hatin lmao
5334,1,@###### @###### &#128514;bitch you always hatin lmao
5335,1,@###### @###### &#128514;bitch you always hatin lmao
5336,0,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.
I miss my ""baby bird""! Come home, 18!
@######"
5337,0,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.
I miss my ""baby bird""! Come home, 18!
@######"
5338,0,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.
I miss my ""baby bird""! Come home, 18!
@######"
5339,1,hope gezus gets shot in his faggot head #houston #nbombs
5340,1,hope gezus gets shot in his faggot head #houston #nbombs
5341,1,hope gezus gets shot in his faggot head #houston #nbombs
5342,1,anybody remember that movie Thumbelina? I didn't noticed how flamin' the bird was until now
5343,0,anybody remember that movie Thumbelina? I didn't noticed how flamin' the bird was until now
5344,0,anybody remember that movie Thumbelina? I didn't noticed how flamin' the bird was until now
5345,1,But rich is a light skin coon. So it's expected.
5346,1,But rich is a light skin coon. So it's expected.
5347,1,But rich is a light skin coon. So it's expected.
5348,0,That long hair doesn't cover up your redneck
5349,0,That long hair doesn't cover up your redneck
5350,1,That long hair doesn't cover up your redneck
5351,1,@###### @###### @###### at least im not black bitch your parents left you in the mcdonalds parking lot after you were born
5352,1,@###### @###### @###### at least im not black bitch your parents left you in the mcdonalds parking lot after you were born
5353,1,@###### @###### @###### at least im not black bitch your parents left you in the mcdonalds parking lot after you were born
5354,1,@###### Shit ill pay the premium to get away from these anything ass hoes
5355,1,@###### Shit ill pay the premium to get away from these anything ass hoes
5356,1,@###### Shit ill pay the premium to get away from these anything ass hoes
5357,1,&#8220;@###### Why yall think its ok to be faggots?&#8221; and want us to be cool with them
5358,0,&#8220;@###### Why yall think its ok to be faggots?&#8221; and want us to be cool with them
5359,1,&#8220;@###### Why yall think its ok to be faggots?&#8221; and want us to be cool with them
5360,1,@###### You're right.. I be around my nig....
5361,0,@###### You're right.. I be around my nig....
5362,1,@###### You're right.. I be around my nig....
5363,1,"&#8220;@###### Dej loaf ever bitch wc today, all it takes is a lil juice and these bitches want you&#8221;"
5364,1,"&#8220;@###### Dej loaf ever bitch wc today, all it takes is a lil juice and these bitches want you&#8221;"
5365,0,"&#8220;@###### Dej loaf ever bitch wc today, all it takes is a lil juice and these bitches want you&#8221;"
